tract,pop,p_dem,p_rep,G18USSDSIN,G18GOVDGAR,G18SOSDHOB,G18ATGDCON,G18TREDMAN,G18SPIDHOF,G18MNIDPIE,G20PREDBID,G20USSDKEL,G18USSRMCS,G18GOVRDUC,G18SOSRGAY,G18ATGRBRN,G18TRERYEE,G18SPIRRIG,G18MNIRHAR,G20PRERTRU,G20USSRMCS
4013107300,6769,867.0449806374739,389.31141120268313,837.4713533909245,720.5211001886605,811.2583656042101,780.3404825737265,748.7504716512759,797.1436798729023,756.1438784629133,1163.453380994936,1188.3221129977162,307.16244662893456,420.7520603713633,339.4245854433522,359.58842220236323,387.81779366497864,339.4245854433522,348.8343759308907,504.7680468672426,496.03038427167115
4013107401,2726,582.2910046037725,228.7304844785037,561.9121963891414,485.07858163397844,553.4144694116119,519.0694895440967,499.24145992986104,550.2278217950384,510.5717625665671,778.6042343161449,782.4990258475127,181.63891414469413,258.11845694246006,195.09364852578258,224.83569294713598,237.22821145603325,182.70113001688532,205.36173529029745,283.2575659176516,290.3390050655929
4013107402,1496,319.5551514626719,125.52487336017666,308.3714768151708,266.206000779322,303.7080140277958,284.8598519288219,273.9784387582803,301.9592154825302,280.19638914144696,427.28977789323284,429.42719833744644,99.68151708014027,141.65268216651512,107.06533316015067,123.38745291596311,130.18833614755164,100.26444992856214,112.70035069489545,155.4487595791661,159.33497856864528
4013107403,2007,428.7080140277958,168.40135082478244,413.7042473048448,357.1359916872321,407.4478503701779,382.1615794258995,367.56331991167684,405.1017015196779,375.9051824912326,573.2423691388492,576.1098844005716,133.73048447850368,190.03805689050526,143.6364462917262,165.53383556306014,174.65774775944928,134.51253409533706,151.19625925444865,208.54656448889466,213.76022860111703
4013107404,883,188.61443766145678,74.08988180283154,182.0133783608261,157.12560072736719,179.26081309260945,168.13586180023378,161.71320950772827,178.22860111702818,165.38329653201714,252.20379270035073,253.46538511495,58.83608260813093,83.60917002208079,63.19431094947396,72.82828938823224,76.84244707104818,59.180153266658,66.52032731523575,91.75217560722172,94.04597999740226
4013107500,3653,1106.9312496724074,558.2796440516179,1097.9185119018352,943.9816415355405,1075.3047010942194,1013.3719511125249,926.3715116777895,1061.2692680697219,965.5149538765609,1435.6397233682542,1443.0089844152208,469.85755133580477,611.6345484539091,487.4281503951429,541.8854809006504,607.2545206018552,470.7158762125904,521.3994534712949,647.5830664241605,666.7581486691527
4013107601,3332,1076.9231664364936,574.8764989215423,1078.8073403585704,921.0930089131292,1052.597827516055,989.2999932038422,900.1588700339618,1038.8929332026607,940.0355343780785,1383.442622961232,1387.9803673609122,489.3454931628747,632.6927863548394,507.9220048792602,562.1764911373656,629.3445340789206,488.3065518137167,539.8911052267534,652.1948007487207,672.0147228914285
4013107602,2650,849.4647984391875,442.2904772106448,846.2100341635726,726.5570090017686,827.8569537926901,780.2867054097064,708.8633803609106,816.4051664631701,740.5857978932758,1096.5242870897491,1101.8938517778445,374.5810089662,483.6572600926296,387.54597883056823,429.29729901774704,483.38606107325234,374.9400746137676,414.72337541658226,508.5796291273868,523.9036077576695
4013107700,4498,1393.7294952895975,935.9779546345901,1396.5171278599128,1165.6034032769041,1354.0343289972948,1255.7350510125998,1144.0696965050279,1331.139151973012,1203.1587698437447,1848.8241170080735,1844.4838111298075,813.3274744073085,1027.4410874327768,824.7180797037314,912.0464623651284,996.8807397181162,795.3583047814301,871.1735522223692,1075.235918800453,1107.619972279998
4013107800,2598,826.3883015978395,792.5317426280614,863.2558701245744,686.4977715271141,822.3758435060063,745.3280283678866,674.6671214053204,813.3598773870012,728.5660704224119,1055.253438984982,1048.190692655258,711.295271401927,880.4373385392014,722.052794928124,791.3137672318712,844.1544043385167,693.1668224629608,745.1608100412493,859.965788712103,885.2386859965986
4013107900,3682,1035.1108750184446,1153.008764940239,1097.2653386454183,842.9970783532536,1035.6541832669323,936.8807436918992,841.0411686586986,1051.3014608233732,885.0491367861886,1335.8863213811421,1289.922443559097,1053.2573705179284,1286.9885790172643,1081.6180610889774,1173.5458167330678,1236.1349269588313,1033.698273572377,1085.5298804780878,1186.259229747676,1240.0467463479415
4013108000,3477,843.1739876941166,1100.27509452421,871.0280000051596,668.7648575891608,849.2453452210041,750.7479751875829,677.4828832245307,839.632972807727,724.1488396751013,1134.3790889988738,1073.1359265379094,1011.2813970077019,1207.5575952232614,997.9818292514611,1095.3224618416862,1139.2710628862428,959.2673154837686,1020.2686763228195,1193.2813245156121,1278.2441881853372
4013108100,2329,561.1256291641209,716.5007128102179,575.0843152657764,447.6266038229903,569.5957056821157,495.19455354804927,459.21366849960725,549.47080387536,484.21733438072795,756.2084315265777,713.5192458758838,652.534694946321,772.6742602775596,647.0460853626604,713.5192458758838,728.1555380989788,626.3113380466091,660.4626865671642,795.2385441214977,852.5640219952868
4013108200,3307,980.5457979225685,635.7041683528936,984.3377175232699,822.4004451639013,954.8945770942938,879.9484014569,823.7387697288548,946.1954674220963,853.8510724403076,1280.7766086604613,1278.7691218130312,531.3148522865237,687.8988263860786,562.76547956293,631.6891946580332,665.8164710643464,535.9989882638607,582.1711857547551,762.1758397409956,761.5066774585189
4013108301,3661,1064.3786339421613,893.5876902587519,1077.6128424657534,884.532705479452,1046.8955479452054,952.8630136986302,857.5767123287671,1028.7159246575343,918.3844178082192,1411.741780821918,1401.0847602739725,774.8280821917808,953.489897260274,784.8582191780822,871.9950342465753,940.9522260273973,762.917294520548,813.0679794520548,1060.060102739726,1080.1203767123288
4013108302,3196,918.5058896309015,551.0015658711843,907.8978445903055,773.4403207829455,884.7812947409598,825.1732962187136,777.0629776703307,872.6860173300983,800.287342487218,1214.2448877516724,1210.9790251058703,465.45884513481275,595.7656172874122,486.4555805954719,540.8923595946301,569.427110049408,463.7742869996873,500.32043768822683,665.6388077718253,671.2810477191846
4013108400,6054,1649.960425624419,1050.689252604748,1622.374953571577,1382.4125047932812,1583.8898536943716,1485.1253008493366,1372.2237182918275,1553.8747541640016,1429.4306065352853,2213.4206320892067,2206.891506630884,900.2508706813599,1127.1843633667131,924.6219096845183,1011.8002311473888,1088.018661133101,889.3404336607312,947.4605104508905,1273.0527972527314,1294.4734960652963
4013108501,2575,660.0010517292801,273.6369130384904,631.3016281610503,556.3484568832432,618.8083743817648,591.7383898196596,556.778569222878,605.4847285463119,570.8900228175927,902.0498325876704,906.6094631433501,222.44907442920876,290.94973998242006,231.98301117850153,254.82292623717893,279.46959802902137,223.80480570101545,244.59803966228276,354.87350321981256,359.78151890697194
4013108502,3612,1017.8941784560451,508.1662205369825,988.1542710190903,848.9524089125823,961.1841495692001,910.5848140709177,848.8234310063259,937.1250502130536,871.1107104912433,1398.6388301766374,1396.473940645355,420.61797458374787,547.3066506485461,433.17718018508435,475.37810448069376,518.8502768757156,415.28717511685096,454.48184708952004,649.5370217558614,658.859754096822
4013108601,2443,603.4272433400722,192.66722439739567,561.6331356402685,509.8950678721907,563.8318115550732,542.0951459720303,515.6241597741206,553.2725224548421,523.5277249877903,824.8660419286563,836.0995798756777,155.12608297887905,202.9083343729445,157.57329607731185,177.36820173980826,196.8584087544669,158.02258779098867,174.57595232176286,253.4431200658309,258.12903547456807
4013108602,6215,1447.6649489133742,492.6712719568389,1354.554876189317,1219.9508358796436,1339.2094200783072,1290.1131012511976,1214.4976097328524,1318.140758666419,1251.4079708173601,2013.7429291708102,2027.3670384344625,392.6623661600675,512.7809750046208,405.6451774977587,451.72353629340284,504.85703938399024,391.2815210932606,431.42986538087445,662.9945266566228,680.6664401409519
4013108802,2073,587.7391198835227,163.2752800412194,558.1490284457766,504.27275104486085,552.6176005679214,533.9067043876507,510.7905086091109,546.1380592011092,520.0775859997011,776.4707977582773,787.229042937296,127.59030269761082,175.65383646831103,137.74297074270206,151.75880057667274,167.87662839587568,134.0142748973558,146.0881146026715,215.46535179196934,213.28724019780572
4013108901,2524,838.5693177732013,217.07835637932723,800.1206237128567,733.6604883789349,794.5513386290086,768.1900558987937,737.0020594292439,787.8681965283907,742.9426301853487,1081.1838776110621,1101.604589585172,172.27655192703736,230.93968814357163,183.7864077669903,201.23683436304796,223.88526037069727,180.44483671668138,199.75169167402177,284.40482494851426,276.97911150338336
4013108902,5098,1292.2270527460525,347.24629071160473,1230.278278899935,1082.4493634107882,1214.1750301095194,1172.1537506532402,1131.0539513083647,1192.5394680810969,1161.4487232494992,1714.0473460589296,1731.8975629430993,259.0774493904123,393.96411102804393,297.5735580760734,330.01128382715194,355.36972183360643,289.8676317463746,303.0746367309697,451.4654332592479,444.8127905125622
4013109001,4379,408.28481751856873,117.66194922512065,371.2170563304386,332.92452340792426,365.5270749629748,353.6066647323812,339.96362912161214,367.4854983289438,349.705236696107,588.5494102720158,605.5842638147208,90.19434049140514,129.72089014907306,97.4580786635814,108.33401405782328,117.11116384735053,92.78173474114158,101.24014592042644,167.1332355063625,154.9839396489219
4013109002,4165,500.97795886207183,170.10163528793785,466.34735008708634,414.53097785518787,459.870303558099,444.06631002737004,432.6667081363523,459.0930579746206,437.33018163722323,687.0850957949738,707.8116446877333,128.50460313510823,181.61638467280417,145.60400597163473,157.5217715849714,164.2578999751182,139.12695944264743,145.34492411047523,239.65072157253047,229.2874471261508
4013109003,5677,682.8455876254459,231.85281717397916,635.6431948245832,565.0161731774074,626.8148171186863,605.2735755162976,589.7356307539188,625.7554117939786,596.0920627021648,936.5143070415526,964.7651157004229,175.15501368499628,247.54771087335158,198.4619308285643,214.70614580741477,223.88765862154767,189.63355312266734,198.10879572032843,326.6499751181886,312.5245707887534
4013109101,3425,370.48960685012304,124.55305387760083,341.37149917627676,302.81438769906646,337.609829763866,320.36884495698337,310.6511989749222,340.43108182317405,319.11495515284645,526.0067728354384,536.0378912685338,99.05729452681676,139.49524071023248,105.32674354750138,117.86564158887059,122.56772835438404,97.48993227164561,111.9096650192202,167.7077613033132,159.55747757642322
4013109102,5645,610.631775377794,205.2852523033742,562.6400329489292,499.09115870400876,556.440142778693,528.0239794984441,512.0075965586674,561.0900604063702,525.9573494416987,866.951308804686,883.4843492586491,163.26377448288486,229.91259381292332,173.59692476661175,194.26322533406554,202.0130880468607,160.68048691195315,184.44673256452498,276.4117700896943,262.97867472084937
4013109200,4338,397.77777777777777,159.88888888888889,367.0,316.0,363.0,341.0,324.0,351.0,334.0,586.0,598.0,117.0,170.0,131.0,151.0,156.0,134.0,137.0,220.0,223.0
4013109300,4767,624.3333333333334,157.88888888888889,599.0,528.0,583.0,552.0,562.0,587.0,554.0,822.0,832.0,106.0,171.0,132.0,155.0,148.0,124.0,139.0,224.0,222.0
4013109401,4422,495.70299896587386,154.513409169252,451.80310237849017,407.90320579110653,443.5718717683557,436.71251292657706,424.36566701137536,444.94374353671145,431.2250258531541,696.9108583247156,723.8910031023785,115.69451913133402,165.08190279214065,130.78510858324717,139.01633919338158,144.96111685625647,125.75491209927611,133.52885211995863,225.9015511892451,209.89638055842812
4013109402,4049,453.88996897621513,141.48005285533725,413.6930713547053,373.49617373319546,406.1561530506722,399.87538779731125,388.57001034126165,407.41230610134437,394.8507755946225,638.1257497414684,662.8300930713547,105.93557394002069,151.15708376421924,119.75325749741468,127.29017580144777,132.7335056876939,115.14736297828335,122.26556359875904,206.84653567735265,192.19141675284385
4013109500,5432,788.237568358133,226.88024079019883,725.3719954215948,667.8603586417398,736.2525753529187,721.7451354444869,694.2846241892407,730.0351011064479,697.3933613124761,1046.0900419687143,1075.104921785578,173.57115604731018,241.44524990461656,191.70545593285004,206.21289584128195,224.3471957268218,188.59671880961466,197.92293017932087,321.23616940099197,296.8843952689813
4013109601,5240,644.8605012197827,224.4635174096252,585.185628742515,517.7245508982036,586.2315369261477,569.497005988024,552.2395209580839,586.754491017964,562.6986027944112,907.3253493013972,936.0878243512974,169.96007984031937,253.10978043912175,183.5568862275449,197.15369261477045,209.70459081836327,180.4191616766467,188.26347305389223,330.5069860279441,307.49700598802394
4013109602,6567,599.5555555555555,171.0,536.0,486.0,535.0,526.0,503.0,538.0,505.0,865.0,902.0,123.0,167.0,139.0,147.0,164.0,134.0,146.0,273.0,246.0
4013109603,4780,588.2506098913284,204.75870481259705,533.814371257485,472.2754491017964,534.7684630738523,519.502994011976,503.7604790419162,535.245508982036,513.3013972055888,827.6746506986028,853.9121756487026,155.03992015968063,230.89021956087825,167.4431137724551,179.84630738522955,191.29540918163673,164.5808383233533,171.73652694610777,301.4930139720559,280.50299401197606
4013109604,4188,497.22222222222223,133.88888888888889,455.0,390.0,452.0,428.0,433.0,451.0,444.0,699.0,723.0,93.0,153.0,112.0,125.0,119.0,108.0,104.0,206.0,185.0
4013109702,5288,727.7710596933701,236.96717896751673,675.1778415808141,626.9508528964702,688.5742273264651,671.6054720486404,655.5298091538591,678.7502111129877,672.4985644316838,921.6713393007938,959.1812193886168,192.01486235433202,250.95895963519675,208.98361763215672,219.70072622867758,228.63165005911165,210.76980239824354,195.58723188650566,328.657996959973,297.3997635534538
4013109703,2973,340.14866767219706,85.19909502262443,320.16923076923075,291.47058823529414,313.44298642533937,304.0262443438914,296.4031674208145,315.2366515837104,299.09366515837104,452.0036199095023,469.49185520361993,57.84570135746606,90.1316742081448,71.74660633484163,76.679185520362,83.40542986425339,67.26244343891403,73.98868778280543,130.93755656108598,114.79457013574661
4013109704,2401,274.70465895760015,68.80693815987934,258.5692307692308,235.3921568627451,253.1371040723982,245.53212669683256,239.3757164404223,254.58567119155356,241.54856711915536,365.03891402714936,379.162443438914,46.71628959276018,72.79049773755656,57.94268476621418,61.926244343891405,67.35837104072398,54.321266968325794,59.75339366515837,105.74539969834088,92.70829562594268
4013109705,1889,230.8200581212771,64.36012118331281,216.0836968807244,198.1864020054906,214.84568217579732,208.83615691063557,203.69130698490406,214.42746611174837,206.85920329078976,301.28612676255466,313.16448196884926,47.423146695441716,68.11886841910189,55.32709126678746,58.69384390706902,62.604549035910985,53.64648719451664,54.67068666553054,94.65904678060018,84.0973706848569
4013109706,2486,225.51089008610765,55.42760049730626,194.92382925818484,176.17322834645668,195.12987981765437,191.42096974720266,185.23945296311643,196.7782842934107,190.39071694985495,345.1346871114795,354.4069622876088,39.56170741815168,60.990965602983835,45.53717364276834,47.803729796933276,52.13079154579362,42.034314131786154,42.2403646912557,87.36543721508495,81.18392043099875
4013109707,5280,478.9611824837684,117.72233733941152,413.9975134687112,374.17322834645665,414.43514297554907,406.55781185246576,393.428926647327,417.9361790302528,404.369664318276,733.0294239535847,752.722751761293,84.02486531288852,129.53833402403646,96.71612101118939,101.53004558640697,110.72026523000413,89.27641939494404,89.71404890178201,185.55491089929546,172.42602569415664
4013109801,4344,467.2736827945102,123.06195188296498,414.80959972475176,377.9463915017109,417.75419544047384,409.68661181730084,395.42752706826326,418.20146097548366,402.4100277446042,675.427888695232,693.7994421827716,90.71892072272267,133.38018687090607,102.41856809255096,108.74674019479568,118.45848868356303,97.42396629727094,99.98340367648025,184.95803024220356,171.46926216619156
4013109802,4913,599.390361809625,165.8657035459106,539.1002312054538,495.64781868780074,544.5847588460515,534.0350445209131,515.5014397876615,541.8580279839223,520.5172827386557,840.0740324652323,863.194620050934,124.61421415353348,178.48602589048232,140.0490822878027,149.96070923950924,161.9646226725785,135.8958999252876,140.2787835806304,239.57822899123678,221.96376517213452
4013109900,7653,918.6049997466955,261.5706125630414,823.1714385297043,759.332548640504,827.2471537591276,811.8480266055757,786.4221979008069,822.173059605372,792.8765597752671,1303.118547954798,1341.255464949104,196.61013782223407,281.82654040612107,223.13631326370844,239.323293665396,254.22031708945835,217.17791829721102,223.50404002009046,372.5753829301049,345.7615695730478
4013110001,4620,529.5037812681792,141.45782431646307,473.28795811518324,429.74869109947645,470.869109947644,451.5183246073298,439.82722513089004,468.0471204188482,447.89005235602093,781.6910994764398,802.6544502617801,98.7696335078534,151.17801047120417,120.53926701570681,134.2460732984293,139.4869109947644,113.282722513089,120.13612565445027,209.2303664921466,186.25130890052355
4013110002,4467,511.9682664339732,136.77318208260618,457.61413612565445,415.5167539267016,455.2753926701571,436.565445026178,425.2615183246073,452.54685863874346,433.05732984293195,755.8039267015707,776.0730366492147,95.49869109947645,146.17146596858638,116.54738219895289,129.8002617801047,134.8675392670157,109.53115183246074,116.15759162303665,202.30130890052357,180.08324607329843
4013110100,6730,553.5439960648542,133.81822653574739,496.757193938362,450.3473522901413,487.01685680231566,480.141324706283,457.79584539417675,488.16277881832116,471.5469095862421,809.5939043078495,840.5337987399967,97.40337136046314,144.38617401668654,107.71666950451217,118.60292865656393,135.21879788864294,106.57074748850673,108.2896305125149,203.40115784096713,182.77456155286907
4013110400,5239,1446.479242241032,396.4033543821936,1356.7341797662234,1218.949113260782,1346.703849254333,1287.5776904474003,1232.6748286981056,1322.4198911729143,1251.151753325272,1993.3962112051593,2008.705663039097,300.38200322450626,428.13673921805724,322.02640064490123,369.5384925433293,407.54816606207174,306.71694881096334,353.70112857718664,540.5820233776703,538.998286981056
4013110501,4685,1293.520757758968,354.48553450669533,1213.2658202337766,1090.050886739218,1204.296150745667,1151.4223095525997,1102.3251713018944,1182.580108827086,1118.848246674728,1782.6037887948407,1796.294336960903,268.61799677549374,382.86326078194276,287.97359935509877,330.4615074566707,364.45183393792826,274.28305118903666,316.2988714228134,483.4179766223297,482.001713018944
4013110502,3203,797.1458402041501,258.10176015624455,747.4919630794293,677.2315395953959,747.6065374652229,716.6868616174996,684.3067470395582,729.8112015402983,694.3778771265902,1081.7351397287264,1095.0646946446302,207.4894922088136,273.1945753588436,212.47193923623465,240.2561029944834,262.96717911799954,214.11365918107606,235.00281542745668,335.0984713184615,342.3216065628322
4013110600,5003,1248.937042564767,406.64673213535724,1174.6517597050358,1063.3621653172968,1173.0689348705616,1123.2324282190232,1074.1358472800584,1142.7583555142342,1089.6813581176634,1689.806159718877,1709.7363743401504,326.7055548017742,431.28150272226355,335.61703821003545,380.1806473878745,413.84566099691574,338.8513368185349,370.9616579263445,525.2039043242057,537.1732860302668
4013110701,2447,605.2713418674649,221.02759839589322,579.5976926208303,519.1229579404425,569.1178143526275,549.1585994279006,523.5060068059306,557.7666489338667,533.3743982859813,801.7346114625002,814.0633469771046,175.8983384138489,233.00180810739965,192.00809985070714,206.56932741632193,225.26415654096436,186.7650061016331,201.5644387067364,285.1337136631452,283.0434967622825
4013110702,4052,986.6906505050505,391.9389090909091,953.6197818181819,847.5310545454546,925.3294545454545,901.7541818181818,854.0142545454545,916.4887272727273,874.0532363636363,1290.7461818181819,1316.678981818182,310.0148363636364,409.62036363636366,351.86094545454546,363.05920000000003,400.77963636363637,331.82196363636365,355.9866181818182,510.40465454545455,493.90196363636363
4013110801,4699,1114.8891111358053,494.72624118729243,1063.1363484831647,931.0275586176242,1040.683075897322,1014.5746194021558,935.2049116568508,1017.7076341815758,961.3133681520169,1529.955550616735,1540.3989332148017,406.7697521946883,532.0903433714857,438.622069118791,451.67629736637406,506.5040560062229,414.0801200133348,437.05556172908103,632.3468163129237,633.3911545727303
4013110802,2257,535.4979195219222,237.62441505846328,510.64029336592955,447.18646516279586,499.8556506278475,487.3153683742638,449.19291032336923,488.82020224469386,461.733192576953,734.8605400600067,739.8766529614402,195.37759751083453,255.57095232803644,210.6767418602067,216.94688298699856,243.2814757195244,198.888876541838,209.92432492499165,303.725636181798,304.2272474719413
4013110901,3281,704.12220143714,382.28647781934797,669.0013361838589,555.0168359166221,640.0668091929449,609.378674505612,580.8825494388028,637.8747995724211,591.8425975414217,1022.3532870122929,1030.6829235702833,301.18212185996794,415.1666221272047,327.9246392303581,354.2287546766435,369.57282202031,307.3197487974345,332.3086584714057,516.8758685195082,515.9990646712988
4013110902,4203,901.9889096739711,489.71352218065203,856.9986638161411,710.9831640833779,819.9331908070551,780.621325494388,744.1174505611972,817.1252004275789,758.1574024585783,1309.6467129877071,1320.3170764297167,385.81787814003206,531.8333778727953,420.0753607696419,453.7712453233565,473.42717797969,393.6802512025655,425.6913415285943,662.1241314804918,661.0009353287012
4013111000,4749,1332.888888888889,936.7777777777778,1344.0,1143.0,1303.0,1206.0,1123.0,1310.0,1174.0,1702.0,1691.0,833.0,1029.0,848.0,936.0,986.0,791.0,858.0,1056.0,1094.0
4013111100,4660,1183.367049808429,1118.224192665572,1215.8876847290642,977.6085385878489,1185.1589490968802,1057.057471264368,947.3034482758621,1175.896223316913,1018.6338259441708,1551.4124794745485,1521.344827586207,990.183908045977,1240.768144499179,994.9720853858785,1117.1582922824302,1182.5733990147783,963.4213464696223,1035.2686371100165,1239.48013136289,1300.191789819376
4013111201,5701,1102.8136779752288,580.4208528861194,1045.3597969074544,906.9688437572121,1000.4569582275559,953.7839833833372,907.0754673436418,1001.3242557119778,944.1820909300715,1570.430648511424,1595.741057004385,467.6681283175629,601.1917839833833,519.8458342949458,558.8813754904223,586.987999076852,484.73921070851605,520.544888068313,737.6988229863836,746.2296330486961
4013111202,2150,311.30446333687564,80.2854528279608,270.7492029755579,254.18437832093517,267.89319872476085,262.1811902231668,254.18437832093517,266.7507970244421,256.4691817215728,480.9511158342189,488.3767268862912,65.68809776833157,82.82412327311371,70.8289054197662,73.11370882040383,79.96811902231669,66.25929861849097,75.96971307120086,102.24495217853348,105.6721572794899
4013111203,1614,233.69553666312433,60.270102727594754,203.25079702444208,190.81562167906483,201.1068012752391,196.81880977683315,190.81562167906483,200.24920297555792,192.5308182784272,361.0488841657811,366.6232731137088,49.31190223166844,62.17587672688629,53.17109458023379,54.88629117959617,60.031880977683315,49.74070138150903,57.03028692879915,76.75504782146652,79.32784272051009
4013111204,2454,450.18632202477113,163.80136933610277,406.64020309254556,363.0311562427879,401.54304177244404,390.21601661666284,374.92453265635817,402.67574428802214,386.8179090699284,653.5693514885761,672.258942995615,122.33187168243711,164.80821601661665,142.15416570505423,146.11862450957767,158.01200092314792,130.26078929148397,140.45511193168704,237.30117701361644,232.77036695130397
4013111300,5590,1216.3333333333335,629.3333333333334,1181.0,1022.0,1164.0,1093.0,1029.0,1156.0,1066.0,1609.0,1627.0,525.0,674.0,542.0,607.0,640.0,521.0,557.0,788.0,810.0
4013111401,4405,709.2303123425834,246.28717641059004,669.0105396113287,592.1069953846951,651.8930471585223,626.511419279779,597.9643115440963,647.4952631567013,614.3578168204352,979.7862682945923,1003.9471498330995,188.81599339815352,263.02770132232547,208.21709734660604,233.59872522534934,250.17322729580513,203.45731975655133,218.24496949512962,331.3589774778052,319.69057637758453
4013111402,3956,636.5242601875195,221.39929693991886,600.4208039176962,531.5950273089409,585.1266864379256,562.3563656240196,536.7238976320261,581.1543010597104,551.4270869782821,879.139730718728,900.7744420103472,169.81120607561724,236.37025953937493,187.1780679222642,209.94838873617013,224.7993101158048,182.91021847729178,196.23307687882203,297.85118532436553,287.49195938955904
4013111501,2077,316.0947254601409,105.87495098563434,297.63447759597904,268.31526039995725,296.74601646882684,283.4190995615442,274.53448829002247,293.19217196021816,280.9758314618757,422.2411506790717,427.7940327237729,83.95957651588066,115.05571596620682,87.95765158806546,96.84226285958721,102.17302962250028,84.84803764303282,90.62303496952198,148.15089295262538,143.2643567532884
4013111502,6317,967.5048411986724,337.86776327302516,911.3388414779263,822.1146814021827,903.9033762313779,865.3491972371487,834.0580211735729,893.8852448949132,854.3526215996358,1300.896479865944,1321.64510690535,266.92140495356324,362.79827483501657,282.4652774645273,311.78408056313026,329.4411081877912,274.02814137261606,293.92362189682154,465.78962331696096,453.65833686679935
4013111601,2956,449.868083033306,150.68192350194275,423.59533739706984,381.86803550422417,422.3308737033472,403.3639182975083,390.7192813602823,417.27301892845685,399.88664313977114,600.936370441664,608.8392685274302,119.49181905678537,163.74804833707626,125.18190567853706,137.82654261576303,145.4133247780986,120.75628275050796,128.97529675970483,210.84932092824297,203.8947706127687
4013111602,4569,877.2666279407493,159.86471746216156,815.5050827766482,763.0636073191985,818.2483299448155,802.5140865524252,773.55910543131,812.752831832704,790.6604705198954,1152.9241940168458,1166.1719430729015,124.98431600348533,183.91228579726982,136.34243392390357,147.46180656404297,167.17804240487948,128.3514376996805,133.84693581179204,206.0496659889631,210.65553296543712
4013111700,5203,1755.390250493849,426.95528277624874,1682.8890138867998,1547.702753586284,1669.913562555989,1612.526641373763,1535.9816493160347,1659.5338326882702,1579.1670560330497,2248.6835868006633,2262.1141582037853,341.28221923951435,475.26742936204784,373.43077978707163,420.5084755945237,473.8444337242912,350.9938310483079,384.8584069625884,502.62548957374474,519.7864796941487
4013111800,4964,2044.0811580387324,520.380405735833,1990.1005498028485,1827.95655325829,1975.2807816226934,1902.1983225752322,1790.001868588122,1944.3983204876465,1828.230678461408,2569.990563819379,2568.572783732973,427.1780434316703,590.4694041435498,447.6203319024685,512.5262465834495,587.5854432396321,424.87033980994335,485.1933855942991,587.2254402313897,620.755016686095
4013111900,2370,996.9001233045623,308.4019728729963,1002.9395807644883,912.347718865598,988.9124537607892,944.4932182490752,891.3070283600493,971.3785450061653,910.5943279901356,1167.173859432799,1182.9543773119606,253.65721331689272,347.75585696670777,275.28236744759556,315.02589395807644,353.6004932182491,269.43773119605424,292.23181257706534,334.8976572133169,333.7287299630086
4013112100,3729,447.4988977575066,96.37856328392246,414.99475484606614,387.78198403648804,404.78996579247433,404.78996579247433,392.0339794754846,406.490763968073,404.78996579247433,596.9801596351198,614.8385404789053,69.7327251995439,90.14230330672748,77.38631698973774,79.08711516533637,82.48871151653364,78.23671607753705,73.98472063854048,163.27662485746865,153.07183580387684
4013112201,4363,605.7476606687978,130.61701148770484,572.9029068500208,516.4220629322132,568.1556066340381,547.4759533457507,548.45715083619,564.2912844036697,544.8647711623437,785.4429732548002,803.7162366001545,95.36493958923653,156.1180195721957,112.79130607624785,126.2501188895714,120.65759246141043,103.56864820080449,107.43464107733767,181.14207118017714,172.22576634236233
4013112202,4375,630.3600907110917,142.36674981139123,595.8796705437877,534.3741933672829,591.807676303327,568.6284383029174,571.8279463560347,587.0420489296636,566.5700740500392,818.6326206976836,838.4781478490895,105.55946645827967,171.09220360994973,123.77168888415532,138.76212013130692,131.24449537156295,115.13545547090177,118.08875705081209,193.644825868059,184.00173545749368
4013112301,5197,600.0166939516444,121.36924927332865,537.5668036483913,484.4352009622131,534.9623133206375,527.148842337376,516.7308810263606,541.7339881727975,518.2935752230129,862.086298486519,877.1923423874912,86.98997694697805,148.9768467475193,101.57512278239952,111.99308409341485,116.16026861782099,93.24075373358725,104.17961311015335,170.8545655006515,158.3530119274331
4013112302,7063,813.4536926116805,182.186798997788,728.2216904639834,657.9100586322363,724.6288761533726,707.6383913367237,692.2317937801446,729.2904551410653,697.7833985968775,1179.4893378592753,1203.8892315414457,129.23523357649296,212.0937429648401,153.5791821975885,170.0211200683037,176.47365437889343,142.3306580790268,155.72252006840864,261.65495385459855,238.57012579193926
4013112401,5581,638.6505690012933,177.0336469121328,564.1292186584038,523.4670463110292,567.8682689891968,557.1184992881668,540.7601540909471,563.6618373670547,544.9665857130893,930.0887697847751,955.7947408089775,132.2689054518047,192.09371074449376,151.8989196884683,163.1160706808475,172.46369650783018,147.6924880663261,149.56201323172263,250.98375345448454,233.2232643832175
4013112402,5167,719.3333333333334,184.66666666666666,671.0,610.0,655.0,652.0,639.0,656.0,634.0,961.0,996.0,142.0,200.0,166.0,168.0,175.0,154.0,161.0,265.0,231.0
4013112502,5294,662.8888888888889,154.55555555555554,613.0,546.0,588.0,581.0,567.0,606.0,578.0,924.0,963.0,100.0,190.0,139.0,145.0,148.0,115.0,123.0,230.0,201.0
4013112504,3909,405.3801461366487,105.68801461366486,355.8577621462457,318.7692622280386,350.1026500899722,349.78292164240145,335.3951415017176,350.42237853754295,341.15025355799116,616.1167184688369,630.8242270570914,76.41509896940946,109.98658596433829,87.60559463438574,86.64640929167348,97.51717650907901,83.12939636839522,85.36749550139048,165.93906428921971,158.58530999509242
